### Number density nb [fm-3] 	 Chemical potential mu [MeV] 	 Pressure p [MeV/fm3] 	 Energy density e [MeV]
n	mu	p	e
4.67962e-10	929.9001072425999	9.000000079422e-12	4.351489139853821e-07
5.8496402e-10	929.9074330389	1.2854501274609161e-11	5.439495357570411e-07
7.3384598e-10	929.915877372	1.8414699520683757e-11	6.823966136480944e-07
9.2229002e-10	929.9255118876	2.6380200570918682e-11	8.57634638756754e-07
1.16133e-09	929.9364852294	3.7791098506589996e-11	1.0799253472929527e-06
1.46524e-09	929.9489479191	5.4137898514560006e-11	1.3625442585504673e-06
1.8524799e-09	929.9630896346999	7.75555937519778e-11	1.722660375696428e-06
2.3470601e-09	929.979099303	1.111029998832292e-10	2.182605734808126e-06
2.9801099e-09	929.99716848	1.5916098835260422e-10	2.7713346077708634e-06
3.7922199e-09	930.0175463763	2.2800800268479943e-10	3.5266030387146934e-06
4.8362199e-09	930.0404524362	3.2663399264650893e-10	4.497553509884308e-06
4.9256701e-09	930.0422818899	3.355599998139441e-10	4.5807458996410385e-06
5.08413e-09	930.0424813335	3.3656600980116e-10	4.728120314612286e-06
7.0708799e-09	930.0769606622999	5.45156001690125e-10	6.575917330598459e-06
9.8920401e-09	930.1173062997	8.856700109575605e-10	9.199872021609657e-06
1.38896e-08	930.164068218	1.4388700552640002e-09	1.2918167971865469e-05
1.9569301e-08	930.2180859771	2.33762012715243e-09	1.82013801000026e-05
2.7658e-08	930.2802584817	3.79773961718e-09	2.5725893649469683e-05
3.9200401e-08	930.3516256743	6.169880082709289e-09	3.6463986917351756e-05
5.5698401e-08	930.4333260924001	1.0023700910739888e-08	5.1813624799547515e-05
7.9311903e-08	930.5266399686	1.62847006210944e-08	7.378555390748444e-05
1.13147e-07	930.6329858502	2.6456399267750003e-08	0.00010527187405072484
1.61673e-07	930.754003419	4.2981501045419995e-08	0.0001504348104937146
1.6274799e-07	930.7563917655	4.33693952238609e-08	0.00015143536254426382
1.68369e-07	930.7571910423001	4.349959932768e-08	0.0001566671578992733
1.9609401e-07	930.8120386896001	5.3487100246385394e-08	0.0001824731781226724
2.28942e-07	930.8707927647	6.596510195898e-08	0.00021304945593517697
2.6734801e-07	930.9328559697	8.13542026274876e-08	0.0002488016922844884
3.1225699e-07	930.9983857749	1.0033299213492559e-07	0.00029061042064479424
3.6477499e-07	931.0675841592	1.2374000077327178e-07	0.0003395064287002231
4.2619499e-07	931.1406303777001	1.5260700077681499e-07	0.0003966948646516407
4.9803202e-07	931.2177238740001	1.882090046718686e-07	0.0004635880350760986
5.82057e-07	931.2990849375	2.3211700350237002e-07	0.0005418370344779641
6.80342e-07	931.3849436232	2.8626700669034003e-07	0.0006333740283078047
7.9531497e-07	931.4755186241999	3.5305099626304705e-07	0.000740463373154077
8.0065701e-07	931.4795168862	3.56238004839021e-07	0.0007454393668615104
8.2752302e-07	931.4808059454	3.573060028231144e-07	0.0007704645036051483
8.2937203e-07	931.4821054275	3.5837800715274977e-07	0.000772186826679927
8.3308203e-07	931.4846931237	3.6053200206368727e-07	0.0007756426270593555
8.36808e-07	931.4872816650001	3.6269800105896e-07	0.0007791133111944664
8.4055102e-07	931.4898807231	3.648780115822066e-07	0.0007825998913498979
8.4431099e-07	931.4924885139	3.670699864327814e-07	0.0007861022751683018
8.4808801e-07	931.495087572	3.692759993917379e-07	0.0007896205391443215
8.5188202e-07	931.4976953628001	3.7149501520854796e-07	0.0007931546433357982
8.5569297e-07	931.5003136704	3.73726985142192e-07	0.000796704542975414
8.5952098e-07	931.5029328231001	3.7597298213869933e-07	0.0008002703407108463
8.6336598e-07	931.5055511307	3.782320021782e-07	0.0008038519710252186
8.6722901e-07	931.5081790160999	3.8050500150225537e-07	0.000807450410893533
8.71108e-07	931.5108077466	3.8279098844e-07	0.0008110637257260853
8.7500598e-07	931.513436571	3.850919955607373e-07	0.000814694735454415
8.7891999e-07	931.5160749732	3.874059937490495e-07	0.0008183406933065351
8.9844599e-07	931.5173736102	3.885679898001902e-07	0.0008365294809456158
9.6282099e-07	931.5579894918001	4.263789882004353e-07	0.000896497206696704
1.03414e-06	931.6009332483	4.6927300060879995e-07	0.000962936516108788
1.11075e-06	931.644936948	5.164819998899998e-07	0.001034308131715101
1.19307e-06	931.6900297938	5.684410052145e-07	0.0011110029828408743
1.28151e-06	931.7362320681	6.256270051218e-07	0.001193403671752469
1.37653e-06	931.783573725	6.885649596523e-07	0.0012819394777800219
1.47861e-06	931.8320842491	7.578350292365998e-07	0.001377058403062325
1.5883001e-06	931.8817844862	8.340740219206289e-07	0.0014792738574656893
1.70614e-06	931.9327138743	9.179830308607998e-07	0.0015890896974186375
1.8327599e-06	931.9848824607	1.0103299349586518e-06	0.001707094190045226
1.87003e-06	931.9997832639	1.0379400112769e-06	0.001741829614685714
1.9353199e-06	932.0014326173999	1.041059956953345e-06	0.00180267985941601
2.1888e-06	932.0918781303001	1.2275099896319999e-06	0.0020389351928619685
2.48111e-06	932.1879200832	1.4516999669211001e-06	0.0023114090704307072
2.8125601e-06	932.2881198342	1.716840067430698e-06	0.002620399527482258
3.1883801e-06	932.3926467789	2.030400143012245e-06	0.0029707917602331615
3.61454e-06	932.5017014877	2.4012299361172e-06	0.003368163470159234
4.0977702e-06	932.6154628401	2.8397902352899323e-06	0.0038188040614500793
4.6457099e-06	932.7341314065	3.358450027447372e-06	0.00432985373831563
5.2670598e-06	932.8579269129	3.971829961380671e-06	0.004909446655992892
5.9716299e-06	932.9870489906999	4.69723988927874e-06	0.00556675611817635
6.7705901e-06	933.1217383055999	5.555140129602694e-06	0.006312229663337084
6.8315899e-06	933.1315822182	5.6221098530267256e-06	0.006369150182599848
7.0905298e-06	933.1339709403001	5.638969940445322e-06	0.006610775258404086
7.7039704e-06	933.2232970713001	6.299910161604697e-06	0.007183224747066098
8.3893401e-06	933.3176700455999	7.059440011170339e-06	0.00782285991534095
9.1357597e-06	933.4147719417	7.910529438394901e-06	0.008519542527451279
9.9486497e-06	933.5147015424	8.86422996999551e-06	0.00927834652547539
1.08339e-05	933.617519601	9.932909757078e-06	0.010104785935848196
1.17981e-05	933.7233259331999	1.1130400216296e-05	0.011005030771476191
1.28481e-05	933.8322004479	1.2472299627531e-05	0.011985497194947133
1.39917e-05	933.9442228662	1.3975999633596e-05	0.013053491383443415
1.52371e-05	934.0594935672	1.566100069313e-05	0.014216696908739656
1.65934e-05	934.1781123666	1.754910185102e-05	0.015483641987892921
1.6743101e-05	934.1907945006001	1.77606010138013e-05	0.015623490224579985
1.7435101e-05	934.1939528271	1.7813901234856302e-05	0.01626995201989487
1.83175e-05	934.2618018684	1.9027400207750003e-05	0.017094313155516665
1.92878e-05	934.3339486188	2.0384502379220005e-05	0.018000861831790466
2.0309601e-05	934.4073442392	2.18384001223947e-05	0.018955601932845408
2.13855e-05	934.4820292944	2.33961005535e-05	0.01996096933692189
2.2518499e-05	934.5580134561	2.5064798541074095e-05	0.021019778892912098
2.37115e-05	934.6353171945	2.68526003434e-05	0.022134752723313982
2.49678e-05	934.7139695247	2.8767899159999994e-05	0.023308983549138806
2.62906e-05	934.7940018093	3.081970006542e-05	0.024545475483902162
2.76836e-05	934.8754127337	3.301799994612e-05	0.02584769897600854
2.91504e-05	934.9582526283	3.537299888112e-05	0.027219034048534877
2.9745401e-05	934.9910529312	3.633960540596821e-05	0.027775344195444803
3.0295399e-05	934.994660757	3.64485944865334e-05	0.02828958771601642
3.08444e-05	935.0235633648	3.733260281988e-05	0.02880290819502936
3.1473901e-05	935.0562836649	3.8352802181268895e-05	0.02939151609931571
3.2116299e-05	935.0892339261	3.94007991088737e-05	0.029992204629342697
3.2771699e-05	935.1223941477	4.0477498661724196e-05	0.030605072130506058
3.34406e-05	935.1557838609	4.158360011984e-05	0.031230586905658973
3.4123099e-05	935.1894036291	4.2719994078932305e-05	0.03186884060970781
3.4819499e-05	935.2232533583999	4.38872939061271e-05	0.03252011784118343
