R_km,M_solar
9.942358085776489,1.0916512856447824
9.952199885805593,1.0891294974183434
9.96669787537724,1.0859925771629282
9.984434123784744,1.0828556569075127
9.992761400279727,1.0815981563902188
10.005147043043157,1.0797187366520973
10.030325450145206,1.0765818163966818
10.043164714782966,1.075224387920859
10.061464193448458,1.0734448961412666
10.093568029286205,1.070769838143862
10.100027627810602,1.0703079758858511
10.143971343789444,1.0673675459887189
10.14760414433597,1.0671710556304357
10.194374658292682,1.064565572552499
10.206756372633622,1.0640341353750202
10.244777972795921,1.0621906235361254
10.281319826673268,1.0608972151196046
10.29518128729916,1.0603028194013941
10.345584601802399,1.0589037191720982
10.395987916305637,1.0583427871733533
10.446391230808874,1.05868317632572
10.496794545312113,1.0599534364227137
10.519298103433616,1.0608972151196048
10.547197859815352,1.061828043933006
10.59760117431859,1.0640323727592242
10.597636490743989,1.0640341353750202
10.64800448882183,1.0659715432170247
10.677771905705058,1.0671710556304357
10.698407803325068,1.0678144709306883
10.748811117828307,1.0693483427786274
10.782379227370082,1.0703079758858511
10.799214432331546,1.070686333525647
10.849617746834785,1.0717194075308523
10.900021061338023,1.0726663196300879
10.94444505712297,1.0734448961412666
10.950424375841262,1.0735297418295118
11.0008276903445,1.0742028757569537
11.05123100484774,1.0748739529687752
11.101634319350978,1.075570928861775
11.152037633854217,1.0763233392871598
11.168168924068183,1.0765818163966818
11.202440948357456,1.0770503571088372
11.252844262860695,1.0778331392642044
11.303247577363933,1.0787717166314712
11.34508444854968,1.0797187366520973
11.353650891867172,1.0798930978642407
11.404054206370411,1.0810894378652547
11.45445752087365,1.0826027050650822
11.461904398731198,1.0828556569075127
11.504860835376887,1.0842394045960564
11.550728982663486,1.0859925771629282
11.555264149880124,1.086161155442472
11.605667464383364,1.0880827884183348
11.633380531217437,1.0891294974183434
11.656070778886601,1.089954683433358
11.706474093389842,1.091439704622692
11.754833549849677,1.0922664176737589
11.75687740789308,1.0922977043435047
11.80728072239632,1.0922706888374525
11.807542969330314,1.0922664176737589
11.857684036899558,1.0913792912505083
11.908087351402797,1.0899472905205543
11.932350417726902,1.0891294974183434
11.958490665906035,1.0882097643714819
12.008893980409274,1.086447439793218
12.022819354068687,1.0859925771629282
12.059297294912513,1.0847161822411098
12.10970060941575,1.0832283079217013
12.124529290901398,1.0828556569075127
12.16010392391899,1.0818406587137313
12.21050723842223,1.0806830678615278
12.260910552925468,1.0797953443174817
12.26673762056702,1.0797187366520973
12.311313867428705,1.0790079308878622
12.361717181931944,1.0785006651928357
12.412120496435183,1.078297238029718
12.462523810938421,1.0784216280364372
12.51292712544166,1.078914438864284
12.557615406486079,1.0797187366520973
12.563330439944899,1.0798131683100354
12.613733754448138,1.0810113164953221
12.664137068951378,1.08268779061752
12.668461865714697,1.0828556569075127
12.714540383454615,1.0846128860822186
12.745867577537577,1.0859925771629282
12.764943697957854,1.0868246965861614
12.814855681974038,1.0891294974183434
12.815347012461093,1.089151771657572
12.865750326964331,1.091343226490282
