R_km,M_solar
10.469517646542124,1.7386908350021857
10.635180799314597,1.7387707552760443
10.731565335242692,1.7404169682726898
10.800843952087073,1.7414155211891658
10.966507104859547,1.742877831723499
11.132170257632021,1.7419053532196427
11.297833410404495,1.7442061670535594
11.452146687210568,1.74855474200894
11.46349656317697,1.7488217778195343
11.629159715949443,1.7489687121493072
11.71420597187332,1.74855474200894
11.794822868721917,1.7473315279675674
11.918860649334452,1.74855474200894
11.960486021494392,1.748828572946191
12.126149174266866,1.753367508657432
12.250552738181248,1.7566925157451903
12.29181232703934,1.7574572748874226
12.457475479811814,1.7576080178735356
12.62313863258429,1.7586372467140365
12.785030263442879,1.7648302894814407
12.788801785356762,1.7650740551574775
12.907425323648702,1.772968063217691
12.954464938129236,1.7775362681561566
13.017947527113847,1.7811058369539412
13.12012809090171,1.7859261953606103
13.242474207083093,1.7892436106901914
13.285791243674185,1.7902554916744733
13.451454396446659,1.7911592223111148
13.617117549219133,1.7944688525419918
13.690415330967134,1.7973813844264415
13.782780701991605,1.800458121318798
13.908490586671373,1.8055191581626922
13.948443854764081,1.8076536249145545
14.114107007536557,1.8105529129662512
14.234162207513428,1.8055191581626922
14.27977016030903,1.8019743279103544
14.350980027064818,1.7973813844264415
14.386062963179732,1.7892436106901912
14.445433313081503,1.7823182247142868
14.611096465853977,1.7863343960933653
14.620406194649725,1.7892436106901914
14.613011570296402,1.7973813844264417
14.611096465853977,1.7976357551239044
14.527795900713603,1.8055191581626922
14.580526461595227,1.8136569318989424
14.611096465853977,1.8157983196140446
14.751776044038495,1.8217947056351926
14.776759618626452,1.822551701233279
14.942422771398927,1.823938982041071
15.1080859241714,1.8275545021218442
15.206053836466113,1.8299324793714429
15.273749076943874,1.8311963876737987
15.439412229716348,1.8315798579962679
15.60507538248882,1.8336541138754376
15.770738535261296,1.8373374423131037
15.794781903299498,1.838070253107693
15.93640168803377,1.841862915812373
16.028628360607065,1.8462080268439434
16.102064840806243,1.851084476335041
16.267727993578717,1.8543458005801936
16.43339114635119,1.8472196807466161
16.48399693899765,1.8462080268439434
16.599054299123665,1.844084894386278
16.76471745189614,1.845331514851496
16.788420099533692,1.8462080268439434
16.930380604668613,1.8523216523129011
16.97697756225531,1.8543458005801936
17.039367084133982,1.862483574316444
17.04945724557394,1.870621348052694
17.096043757441088,1.876061652148879
17.15430522369538,1.8787591217889448
17.26170691021356,1.8817148356548261
17.427370062986036,1.8855121319026906
17.465888191989407,1.8868968955251946
17.59303321575851,1.8922684434083716
17.646162185413882,1.895034669261445
17.758696368530984,1.9012331578167203
17.79206703984122,1.9031724429976955
17.924359521303458,1.9110225651379746
17.936460861931558,1.9113102167339457
18.090022674075932,1.9131002605611949
18.217589332346716,1.9113102167339457
18.255685826848406,1.9096518584514521
18.319297953531752,1.9031724429976955
18.42134897962088,1.8950614720043362
