### name of eos: 1D/NS/Microscopic/Bombaci/with_crust 
### link: https://compose.obspm.fr/eos/121 
### Number density nb [fm-3] 	 Chemical potential mu [MeV] 	 Pressure p [MeV/fm3] 	 Energy density e [MeV] 
n	mu	p	e
6.15115619502737e-05	0.9375389368096005	9.050189129541711e-08	5.757898250106206e-05
6.54540322464242e-05	0.9375826607346384	9.331057068044729e-08	6.127525513873277e-05
8.485433908990791e-05	0.9380336659988385	1.2688989310591933e-07	7.946933687930895e-05
0.000101951949234728	0.9384112535669866	1.6209200806496435e-07	9.551076447689391e-05
0.000110516834614163	0.9385846352232189	1.805044618112733e-07	0.00010354889844054773
0.000125584418787288	0.938792357289236	2.0534567059442918e-07	0.0001176923468815223
0.000163471959083754	0.9393142877571098	2.791827308720005e-07	0.0001532723640841438
0.000199040377780961	0.9397777398123895	3.630062067407903e-07	0.0001866907101556549
0.000250584885047483	0.9402594456407393	4.7048500454127873e-07	0.00023514432009615345
0.000257211369324703	0.9403250839846977	4.871498355591245e-07	0.00024137515262651136
0.000259308963120565	0.9403456264475343	4.924551188419593e-07	0.0002433475942502263
0.000270613214320415	0.9404544676198048	5.212908938616025e-07	0.0002539781155107284
0.000288542839998925	0.9406210482346706	5.678525565556586e-07	0.000270841616063842
0.000297839506320659	0.9407047154538344	5.923816898515888e-07	0.0002795866463544344
0.000305804963744281	0.9407750281753818	6.136028229829281e-07	0.00028708007055971464
0.000341765071242143	0.9409655001102137	6.759555053305981e-07	0.0003209131856762353
0.0012616	0.9418471759271775	1.3448581046498984e-06	0.0011868895390450772
0.0018947	0.9423826392150518	2.13909021963899e-06	0.0017833932963011198
0.0026726	0.9428816571082783	3.2879649183112267e-06	0.002516657551869273
0.0036062	0.9433884603554739	4.866879638380307e-06	0.0033971805860955294
0.0047097	0.9438804382559824	6.957410912206997e-06	0.004438436289141993
0.0074963	0.9448578986488089	1.304101046018238e-05	0.007069897255180884
0.011197	0.9458280723075382	2.2370195075303754e-05	0.010568066730552201
0.015999	0.9468858092764203	3.595796178910535e-05	0.015113268100824343
0.022073	0.9478887123659995	5.499831141571221e-05	0.02086774923663899
0.029477	0.9488802170117072	8.080882666219072e-05	0.027889333330191904
0.042684	0.9503845133058152	0.00013494144067633916	0.04043127112526908
0.0622	0.9523947796378122	0.00024014208742008093	0.058998813206051826
