### name of eos: /2D/NM/Hempel_SchaffnerBielich/hs_dd2_compose/with_electrons 
### link: https://compose.obspm.fr/eos/2 
### Number density nb [fm-3] 	 Chemical potential mu [MeV] 	 Pressure p [MeV/fm3] 	 Energy density e [MeV] 
n	mu	p	e
5.7543994e-10	0.938548143009607	6.07203131352114e-14	5.400173667874244e-10
6.3095734e-10	0.9385573534747765	6.62721120601748e-14	5.921233790738246e-10
6.9183097e-10	0.9385665639399461	7.235954896072891e-14	6.492570567911791e-10
7.5857758e-10	0.9385757744051155	7.903429403047419e-14	7.119035053008279e-10
8.3176377e-10	0.938584984870285	8.63530159198332e-14	7.805946324651814e-10
9.1201084e-10	0.9385941953354546	9.437784575843e-14	8.559137026612536e-10
1e-09	0.9386034058945807	1.0317691e-13	9.385002289845808e-10
1.0964782e-09	0.93861261635975	1.1282490944362798e-13	1.0290554471739858e-09
1.2022644e-09	0.9386218269188761	1.2340374828838802e-13	1.128348203819238e-09
1.3182567e-09	0.9386310374404196	1.35003235497381e-13	1.2372216506982865e-09
1.4454398e-09	0.9386402480089413	1.4772186612668799e-13	1.3566002504878677e-09
1.5848932e-09	0.9386494585962544	1.61667569729688e-13	1.4874974765431556e-09
1.7378008e-09	0.9386586692023586	1.76958795711328e-13	1.6310248274710827e-09
1.9054607e-09	0.9386678798460455	1.93725312123343e-13	1.7884010300868382e-09
2.0892961e-09	0.9386770905085238	2.1210951866419997e-13	1.9609622748401413e-09
2.2908677e-09	0.9386863012085848	2.3226745653203403e-13	2.150173860414686e-09
2.5118864e-09	0.9386955119462281	2.5437027067083204e-13	2.3576421199280974e-09
2.7542287e-09	0.9387047227120586	2.78605629143433e-13	2.5851288824899503e-09
3.0199517e-09	0.9387139335248672	3.05179286274412e-13	2.8345655600758352e-09
3.3113112e-09	0.9387231443846542	3.3431689939240803e-13	3.1080701448007303e-09
3.6307805e-09	0.9387323552914195	3.6626580266339e-13	3.4079648645084946e-09
3.9810717e-09	0.9387415662545586	4.01297282374644e-13	3.736796185747323e-09
4.3651583e-09	0.9387507772740716	4.3970876869011796e-13	4.097356038280674e-09
4.7863009e-09	0.9387599883687499	4.818264774670381e-13	4.49270595073587e-09
5.2480746e-09	0.9387691995291979	5.280079458140639e-13	4.926202783365701e-09
5.7543994e-09	0.9387784107648109	5.786453706417759e-13	5.401527278267339e-09
6.3095734e-09	0.9387876220943805	6.34168723573398e-13	5.922715239892381e-09
6.9183097e-09	0.9387968335179068	6.950495060386339e-13	6.494192190150181e-09
7.5857758e-09	0.938806045044785	7.618047207408361e-13	7.1208103726737e-09
8.3176377e-09	0.9388152566844113	8.350012441219711e-13	7.807890171089316e-09
9.1201084e-09	0.938824468446181	9.15260699427256e-13	8.561265660102121e-09
1e-08	0.9388336803488856	1.0032648e-12	9.387333538688856e-09
1.0964782e-08	0.9388428924019205	1.0997610557308e-12	1.0293107886380782e-08
1.2022644e-08	0.9388521046240771	1.2055688237034e-12	1.128627905372233e-08
1.3182567e-08	0.9388613170247513	1.32158701190121e-12	1.2375280628375124e-08
1.4454398e-08	0.9388705296227341	1.44880145934286e-12	1.3569359504178444e-08
1.5848932e-08	0.9388797424462128	1.5882923204460402e-12	1.4878652901887092e-08
1.7378008e-08	0.9388889554951869	1.7412451211856e-12	1.631427853458582e-08
1.9054607e-08	0.9388981688166351	1.9089591258452e-12	1.7888426660694792e-08
2.0892961e-08	0.9389073824199529	2.0928598123577705e-12	1.9614462463699807e-08
2.2908677e-08	0.9389165963427228	2.2945099505562297e-12	2.1507042525604265e-08
2.5118864e-08	0.9389258106131322	2.51562283102e-12	2.3582234120050007e-08
2.7542287e-08	0.9389350252593675	2.7580785608768603e-12	2.585765986148487e-08
3.0199517e-08	0.9389442403190115	3.02393773424883e-12	2.8352638609831822e-08
3.3113112e-08	0.938953455829647	3.3154609351958406e-12	3.1088355484738954e-08
3.6307805e-08	0.9389626718476477	3.6351272704145995e-12	3.408803846445296e-08
3.9810717e-08	0.9389718884105963	3.98565550595538e-12	3.737715846496387e-08
4.3651583e-08	0.9389811055748668	4.37002676105199e-12	4.098364163867201e-08
4.7863009e-08	0.938990323396833	4.79151126715974e-12	4.493811078838837e-08
5.2480746e-08	0.9389995419328688	5.25369686231898e-12	4.9274142757432916e-08
5.7543994e-08	0.9390087612675353	5.7605163265622e-12	5.402855400799992e-08
6.3095734e-08	0.9390179814666018	6.3162848932255804e-12	5.924171249494041e-08
6.9183097e-08	0.939027202624025	6.9257365054629495e-12	6.495788430827111e-08
7.5857758e-08	0.9390364248149701	7.59406250148392e-12	7.12256038042977e-08
8.3176377e-08	0.9390456481521848	8.326957613042848e-12	7.809808789330243e-08
9.1201084e-08	0.9390548727484173	9.130671309548879e-12	8.563369165882814e-08
1e-07	0.939064098716415	1.0012057000000001e-11	9.38963978146415e-08
1.0964782e-07	0.9390733261877174	1.09786349055788e-11	1.0295636440172653e-07
1.2022644e-07	0.9390825553126548	1.20386557572792e-11	1.1289051383558628e-07
1.3182567e-07	0.9390917862509534	1.32011741933205e-11	1.237832027398354e-07
1.4454398e-07	0.9391010191811302	1.44761272965134e-11	1.3572692280720042e-07
1.5848932e-07	0.9391102542817034	1.5874412327976402e-11	1.488230711938063e-07
1.7378008e-07	0.9391194917781679	1.74079989662064e-11	1.6318285241180318e-07
1.9054607e-07	0.9391287318866244	1.90900218925702e-11	1.7892819906318737e-07
2.0892961e-07	0.9391379748701505	2.09348952620231e-11	1.9619279593054832e-07
2.2908677e-07	0.939147220991825	2.29584483916502e-11	2.1512324496310176e-07
2.5118864e-07	0.9391564705711001	2.5178059114902403e-11	2.3588025853083976e-07
2.7542287e-07	0.9391657239368235	2.76128090258635e-11	2.586401062832818e-07
3.0199517e-07	0.9391749814460301	3.0283658894265396e-11	2.835960245226464e-07
3.3113112e-07	0.939184243502733	3.32136235401648e-11	3.1095991681387255e-07
3.6307805e-07	0.9391935105485278	3.6427998357672003e-11	3.4096412038425625e-07
3.9810717e-07	0.9392027830531975	3.99545730258795e-11	3.738634074444065e-07
4.3651583e-07	0.939212061552294	4.38238801632593e-11	4.0993710871434743e-07
4.7863009e-07	0.9392213466189522	4.806949959342779e-11	4.494915281625568e-07
5.2480746e-07	0.9392306388920767	5.2728344911553406e-11	4.928625176062165e-07
5.7543994e-07	0.9392399390575502	5.78410015706316e-11	5.404183331753097e-07
6.3095734e-07	0.939249247867025	6.34521428726458e-11	5.925627548883062e-07
6.9183097e-07	0.9392585661755054	6.96109114352286e-11	6.497385540065738e-07
7.5857758e-07	0.9392678948661828	7.637140605096959e-11	7.124311952532325e-07
8.3176377e-07	0.9392772349631838	8.379320469419431e-11	7.811729808234593e-07
9.1201084e-07	0.9392865875564037	9.19419377656572e-11	8.565476077802836e-07
1e-06	0.9392959538390909	1.0088993e-10	9.391950639090908e-07
1.0964782e-06	0.9393053351266367	1.1071694106890999e-10	1.029817106168982e-06
1.2022644e-06	0.9393147328565761	1.21510951307604e-10	1.1291831527576642e-06
1.3182567e-06	0.9393241486167747	1.33369058579226e-10	1.2381369833272796e-06
1.4454398e-06	0.9393335841266368	1.46398508172196e-10	1.3576037494651169e-06
1.5848932e-06	0.9393430412746888	1.60717822479588e-10	1.4885976807610941e-06
1.7378008e-06	0.9393525221467661	1.76458013654792e-10	1.6322311064550132e-06
1.9054607e-06	0.9393620289978253	1.93764145412409e-10	1.789723665182204e-06
2.0892961e-06	0.9393715643271102	2.12796792616295e-10	1.9624125490069145e-06
2.2908677e-06	0.9393811308405692	2.33734001307543e-10	2.1517641566308264e-06
2.5118864e-06	0.9393907315166242	2.5677321655766395e-10	2.359386029566102e-06
2.7542287e-06	0.9394003696061715	2.8213374102355903e-10	2.587041325018902e-06
3.0199517e-06	0.939410048688955	3.10059316824993e-10	2.836662914218468e-06
3.3113112e-06	0.9394197726453795	3.4082117553012e-10	3.1103703934865683e-06
3.6307805e-06	0.9394295457316761	3.7472141844642504e-10	3.410487754347982e-06
3.9810717e-06	0.9394393726268806	4.1209709387168706e-10	3.7395634031367578e-06
4.3651583e-06	0.9394492584046454	4.5332439585314605e-10	4.100391403358029e-06
4.7863009e-06	0.9394592086365933	4.98824163579226e-10	4.496035631647035e-06
5.2480746e-06	0.9394692293923163	5.49067524530436e-10	4.929855532730858e-06
5.7543994e-06	0.9394793273051458	6.04582692953342e-10	5.4055346946641814e-06
6.3095734e-06	0.93948950962101	6.65962979414668e-10	5.927112056504353e-06
6.9183097e-06	0.9394997842350761	7.3387561353981e-10	6.499016594807894e-06
7.5857758e-06	0.93951015976034	8.09072069039426e-10	7.1261043616950815e-06
8.3176377e-06	0.9395206455839991	8.92400346949524e-10	7.813699941290862e-06
9.1201084e-06	0.9395312519285243	9.848188541832159e-10	8.567642043921668e-06
1e-05	0.939541989925886	1.0874123000000002e-09	9.39433248695886e-06
1.0964782e-05	0.939552871681444	1.2014106155009e-09	1.0300791004845506e-05
1.2022644e-05	0.9395639103560661	1.32821073310944e-09	1.1294714198725785e-05
1.3182567e-05	0.9395751202450512	1.4694020810668499e-09	1.2384542572082376e-05
1.4454398e-05	0.9395865168598713	1.6267955181065e-09	1.3579530674608181e-05
1.5848932e-05	0.9395981170211894	1.8024576706474801e-09	1.4889824206326226e-05
1.7378008e-05	0.9396099389434193	1.9987515748292e-09	1.632655028426342e-05
1.9054607e-05	0.9396220023367626	2.21838212526645e-09	1.790190960095483e-05
2.0892961e-05	0.9396343284964686	2.464450107716e-09	1.9629278929430193e-05
2.2908677e-05	0.9396469404061841	2.74051646311476e-09	2.1523327735340406e-05
2.5118864e-05	0.9396598628328523	3.0506729709907196e-09	2.360013762778608e-05
2.7542287e-05	0.9396731224394587	3.3996301409225702e-09	2.587734719427279e-05
3.0199517e-05	0.9396867478470426	3.7928144171171305e-09	2.8374293101864363e-05
3.3113112e-05	0.9397007697699955	4.23648360213312e-09	3.111218035227794e-05
3.6307805e-05	0.9397152210931046	4.7378602992355496e-09	3.411425914268109e-05
3.9810717e-05	0.939730136937323	5.3052860249989205e-09	3.740602525195801e-05
4.3651583e-05	0.9397455547443294	5.9484012154099995e-09	4.1015432680587735e-05
4.7863009e-05	0.9397615143516951	6.6783514917948595e-09	4.497313546777701e-05
5.2480746e-05	0.939778058049256	7.508026724625e-09	4.9312745534131634e-05
5.7543994e-05	0.9397952305979058	8.452336899011319e-09	5.4071118773855495e-05
6.3095734e-05	0.939813079267177	9.528530354350021e-09	5.9288667528808365e-05
6.9183097e-05	0.9398316538634289	1.0756556789166349e-08	6.500970791611486e-05
7.5857758e-05	0.9398510066734735	1.2159487326111079e-08	7.128283073296663e-05
8.3176377e-05	0.9398711925021574	1.3763996922464282e-08	7.816131664207657e-05
9.1201084e-05	0.9398922685784059	1.5600910325668716e-08	8.570359282724408e-05
0.0001	0.9399142945176406	1.7705833000000003e-08	9.397372361876407e-05
0.00010964782	0.939937332246614	2.0119870590028e-08	0.0001030419595468669
0.00012022644	0.9399614459188478	2.2890446919258e-08	0.00011298532793315633
0.00013182567	0.9399867018488646	2.6072239771623897e-08	0.00012388830452254518
0.00014454398	0.9400131683336694	2.9728244731416002e-08	0.00013584351635862715
0.00015848932	0.9400409156339596	3.3930983273479594e-08	0.00014895251450773014
0.00017378008	0.9400700158237929	3.8763888607032004e-08	0.00016332667866685298
0.00019054607	0.9401005426872363	4.43228737061825e-08	0.00017908814094021394
0.00020892961	0.9401325716338045	5.0718107847569307e-08	0.00019637081343190028
0.00022908677	0.9401661795951087	5.807604593075009e-08	0.00021532155730075262
0.00025118864	0.9402014449027121	6.654171697250401e-08	0.00023610138055417466
0.00027542287	0.9402384472223606	7.62813494304108e-08	0.00025888689026889566
0.00030199517	0.940277267422444	8.74852918523251e-08	0.00028387170793052415
0.00033113112	0.9403179874706434	1.0037136573908161e-07	0.000311268176981561
0.00036307805	0.9403606902929965	1.1518862810753151e-07	0.00034130913710012756
0.00039810717	0.940405459604776	1.322216185301973e-07	0.00037424993455727646
0.00043651583	0.9404523797413677	1.5179512347440818e-07	0.0004103705559948039
0.00047863009	0.9405015354515663	1.74279554178944e-07	0.00044997805500414243
0.00052480746	0.9405530116063101	2.000969561975994e-07	0.0004934091400602605
0.00057543994	0.9406068929543928	2.297277485675358e-07	0.0005410330462966947
0.00063095734	0.9406632636808707	2.63718210804568e-07	0.0005932546724769962
0.00069183097	0.940722207313103	3.026888759211838e-07	0.0006505180683100439
0.00075857758	0.9407838057811881	3.473438288674172e-07	0.0007133101588638163
0.00083176377	0.9408481396058769	3.984809876849904e-07	0.0007821649146083855
0.00091201084	0.9409152869590061	4.5700357026383796e-07	0.0008576679376580604
0.001	0.9409853230997605	5.239326600000001e-07	0.0009404613904397606
0.0010964782	0.9410583201867587	6.00421133495356e-07	0.0010312495118799054
0.0012022644	0.9411343465264022	6.877688394265681e-07	0.0011308045516065302
0.0013182567	0.941213465821221	7.874395608203671e-07	0.0012399735178882255
0.0014454398	0.9412957369819629	9.01079206946702e-07	0.0013596852425971145
0.0015848932	0.9413812131880271	1.030535976451168e-06	0.0014909581474130034
0.0017378008	0.9414699417935065	1.177882633456576e-06	0.0016349093353912525
0.0019054607	0.9415619638574073	1.34544065552611e-06	0.0017927638780895839
0.0020892961	0.9416573136738651	1.5358069225806621e-06	0.0019658651460727023
0.0022908677	0.9417560188661005	1.751883412434991e-06	0.0021556865614885054
0.0025118864	0.9418581009501602	1.9969099750760163e-06	0.0023638436445314586
0.0027542287	0.9419635750530466	2.274502075103373e-06	0.002592108610690602
0.0030199517	0.9420724519797612	2.5886927219979412e-06	0.0028424246101574507
0.0033113112	0.9421847385891308	2.9439825147303122e-06	0.0031169228948445308
0.0036307805	0.9423004408004174	3.345397776074135e-06	0.0034179406678234857
0.0039810717	0.9424195666938828	3.798561936177954e-06	0.0037480413045551018
0.0043651583	0.9425421301750944	4.309782600231527e-06	0.0041100358200332615
0.0047863009	0.9426681570820991	4.8861622819776e-06	0.004507007286361414
0.0052480746	0.9427976919502942	5.5357404618945595e-06	0.004942336879601069
0.0057543994	0.9429308075020385	6.2676762896016196e-06	0.005419732796641644
0.0063095734	0.9430676160153909	7.09249492246698e-06	0.005943261849489657
0.0069183097	0.943208283699462	8.022406204177849e-06	0.006517384612034161
0.0075857758	0.9433530487340677	9.071742801375879e-06	0.007146992985141735
0.0083176377	0.9435022425039072	1.025753206080282e-05	0.007837452290224239
0.0091201084	0.9436563162822184	1.160027810285968e-05	0.008594647618735657
0.01	0.9438158727062159	1.3124997e-05	0.00942503373006216
0.010964782	0.9439817027959688	1.48626063010956e-05	0.010335690976845491
0.012022644	0.9441548294562733	1.6851764988307203e-05	0.011334385630445181
0.013182567	0.9443365586829656	1.9141312705895698e-05	0.012429638642681729
0.014454398	0.9445285362187134	2.17934653678812e-05	0.013630797919494817
0.015848932	0.9447328124769793	2.48879693882204e-05	0.014948118133728174
0.017378008	0.9449519127275549	2.8527484213883202e-05	0.016392854414780868
0.019054607	0.9451889119799176	3.28444298968214e-05	0.017977358828638098
0.020892961	0.9454475128731985	3.8009646746312106e-05	0.01971518836726043
0.022908677	0.9457321213111939	4.4243181969077295e-05	0.02162122851367388
0.025118864	0.9460479165539387	5.1827528533310403e-05	0.02371182142486843
0.027542287	0.9464009095647159	6.11236500844272e-05	0.026004921818208026
0.030199517	0.946797982189932	7.258998106246341e-05	0.028520251777648088
0.033113112	0.9472469012525961	8.68046687817192e-05	0.031279488064048434
0.036307805	0.9477563035192749	0.00010449108887369799	0.034306459966824944
0.039810717	0.9483356506009563	0.00012654690736436822	0.03762737529972118
0.043651583	0.9489951642169953	0.0001540771147395324	0.04127106406267727
0.047863009	0.9497457688816301	0.00018843243534300442	0.04526925784835037
0.052480746	0.9505990811929347	0.0002312563337759556	0.04965689259414383
0.057543994	0.9515675419357086	0.0002845473912243986	0.054472449532518764
0.063095734	0.9526647964175298	0.00035074985412078037	0.05975833473180383
0.069183097	0.9539065006158253	0.0004328951311793248	0.06556131082985589
0.075857758	0.9553117765645985	0.000534831595393253	0.07193297796579412
0.083176377	0.9569055894547639	0.0006616015961568638	0.0789303384657398
0.091201084	0.9587223339550892	0.0008200526137207405	0.0866164634979934
0.1	0.9608109426290025	0.0010198055	0.09506128876290025
0.10964782	0.9632417654320847	0.0012747442836429199	0.10434261542893652
0.12022644	0.9661153433733088	0.0016052369770632	0.11454737138608732
0.13182567	0.9695730171474063	0.00204133434164535	0.125773278257733
0.14454398	0.973808982697872	0.00262721605881812	0.13813101006008344
0.15848932	0.9790829997778904	0.0034271380295402797	0.1517470608288177
0.17378008	0.9857323714085455	0.00453305130143904	0.1667675990605277
0.19054607	0.9941812606088339	0.006073891305646451	0.1833634407710127
0.20892961	1.0049448695823395	0.00822625803310467	0.2017364816402344
0.22908677	1.0186259830563127	0.01122586866067161	0.2221278676357738
0.25118864	1.0359021422750758	0.0153788762827024	0.2448279740084604
0.27542287	1.0575035107195094	0.021072119039448802	0.2701885329179942
0.30199517	1.0841841600503894	0.02878170463997094	0.2986366750857536
0.33113112	1.1166915614819084	0.039080117961578405	0.33069120948647474
0.36307805	1.155740301441009	0.052642868008525	0.36698106694508875
0.39810717	1.201994370760536	0.0702563370464898	0.4082662402529179
0.43651583	1.256060474973945	0.0928287274263639	0.45546155333708194
0.47863009	1.3184921214245744	0.1214058577064511	0.5096641450352839
0.52480746	1.3898025570805153	0.15719349500818378	0.5721852548747466
0.57543994	1.4704845557808826	0.20158779753443357	0.6445877470150442
0.63095734	1.561034630834883	0.25621573052884383	0.728730527790616
0.69183097	1.6619798126342926	0.32298727960070023	0.8268218262945006
0.75857758	1.7739049148399115	0.40416133512407204	0.941483162325294
0.83176377	1.8974782502851952	0.502427071621254	1.0758265913289633
0.91201084	2.033473757740245	0.6210020435207679	1.2335480663938694
1.0	2.1827889194230345	0.76374857	1.4190403494230348
1.0964782	2.346456317653215	0.935309873732268	1.6375283258267572
1.2022644	2.52565181846631	1.141268934337992	1.8952323337993153
1.3182567	2.7216988936143296	1.38833456704365	2.1995632348460274
1.4454398	2.936073412349055	1.6845610742736998	2.559356291657435
1.5848932	3.17040937277067	2.0396103118217197	2.9851499442987808
1.7378008	3.426508297481265	2.46506834943904	3.48952051113054
1.9054607	3.7063521056301303	2.9748267765459095	4.087481501094552
2.0892961	4.012119273437774	3.5855429948596798	4.7969621558686955
2.2908677	4.3462040952856045	4.3171965359954205	5.639382043502093
2.5118864	4.71123735415362	5.193755418140319	6.6403376189301415
2.7542287	5.110109247014954	6.24398078448388	7.8304287637800964
3.0199517	5.54599400144805	7.502387187570631	9.246246825292207
3.3113112	6.0223762774229845	9.01040095917312	10.931561058871916
3.6307805	6.543080575696935	10.8177463884714	12.938742975697807
3.9810717	7.112302901166465	12.984116059361252	15.330471742300462
4.3651583	7.734646372394295	15.581170642352001	18.18178516766984
4.7863009	8.41515936796251	18.694950052145828	21.582534804376557
5.2480746	9.159377900869844	22.428761494145043	25.640337019211305
5.7543994	9.97337287866879	26.906657220335337	30.484113688652613
6.3095734	10.86380046416835	32.277608914022416	36.26833751760184
6.9183097	11.837957791659301	38.72052510135139	43.178133116875735
7.5857758	12.903847702966798	46.4502805942841	51.43541503776704
8.3176377	14.070241040633098	55.724961150084035	61.30620617757306
9.1201084	15.346756135146148	66.85457340566889	73.10950613522904
10.0	16.74393490973295	80.211506	87.22784309732951
