### name of eos: /1D/NS/Skyrme/SLY4 
### link: https://compose.obspm.fr/eos/134 
### Number density nb [fm-3] 	 Chemical potential mu [MeV] 	 Pressure p [MeV/fm3] 	 Energy density e [MeV] 
n	mu	p	e
0.0003630781	0.9399182060560477	5.716722776996001e-07	0.0003406920441325387
0.0003981072	0.9399873522441823	5.976632112864e-07	0.0003736180696260587
0.0004365158	0.940056732478058	6.268637527796e-07	0.00040972275287026586
0.0004786301	0.94012825398148	6.586830855384e-07	0.00044931499713044275
0.0005248075	0.9402006360328522	6.952392604325e-07	0.0004927291060343786
0.0005754399	0.9402754763631368	7.360549585683001e-07	0.0005403359711322876
0.0006309573	0.9403530800492196	7.818072022413002e-07	0.0005925408332322981
0.000691831	0.9404327555709657	8.34351645155e-07	0.0006497861820742618
0.0007585776	0.9405153109546193	8.940694208688e-07	0.00071255977792634
0.0008317638	0.9406012398478417	9.6164371737e-07	0.0007813964178231823
0.0009120108	0.9406905709073776	1.0387620609840002e-06	0.0008568811980647103
0.001	0.9407833388971466	1.1267910000000001e-06	0.0009396565478971466
0.001096478	0.9408795541523681	1.227697908172e-06	0.0010304260338697081
0.001202264	0.9409799523527507	1.3425766246479999e-06	0.0011299637448107793
0.001318257	0.9410846058448294	1.473723002781e-06	0.0012391176462444062
0.00144544	0.9411938838778073	1.6231597388800001e-06	0.001358816127773458
0.001584893	0.9413071513054735	1.794753436809e-06	0.0014900763615171766
0.001737801	0.9414255797658819	1.990308698703e-06	0.0016340200052440263
0.001905461	0.9415488845707165	2.2134863924939996e-06	0.001791871192750508
0.002089296	0.9416769830382216	2.469038083776e-06	0.0019649729158700484
0.002290868	0.9418107066837764	2.760253107992e-06	0.0021548037568912574
0.002511886	0.9419498563195166	3.09268428092e-06	0.002362977972510085
0.002754229	0.9420946076441713	3.4719700604840003e-06	0.002591272319056714
0.003019952	0.9422449221355595	3.9050153725439994e-06	0.002841629421720583
0.003311311	0.9424012921259508	4.397772006966e-06	0.0031161859930239084
0.003630781	0.9425638021762311	4.958844443399e-06	0.0034172838997858193
0.003981072	0.9427324006103032	5.598306859632001e-06	0.00374748725670283
0.004365158	0.9429073195008212	6.325227436107999e-06	0.004109614201541458
0.004786301	0.9430883596599201	7.1518680473370004e-06	0.004506752890881299
0.005248075	0.9432764352847344	8.089944349025e-06	0.004942295533757907
0.005754399	0.9434706312385641	9.155576809743e-06	0.00541995088011882
0.006309573	0.9436717160859067	1.0362830076054e-05	0.005943802750603249
0.00691831	0.9438794878202013	1.1731198390940001e-05	0.0065183197009904366
0.007585776	0.944094208580194	1.3280327013887999e-05	0.0071484068621727416
0.008317638	0.9443155701884338	1.503309098025e-05	0.007839441979610735
0.009120108	0.9445440367902288	1.7014373163611997e-05	0.008597329253119249
0.01	0.9447792494715955	1.925288e-05	0.009428539614715955
0.01096478	0.9450217109000232	2.178018680206e-05	0.010340174968440297
0.01202264	0.9452715140924868	2.4632441692319998e-05	0.011340026674496574
0.01318257	0.9455287746155299	2.785063108302e-05	0.012436648627300425
0.0144544	0.9457937395748532	3.148132184e-05	0.013639399707470759
0.01584893	0.9460666448013717	3.557834371906e-05	0.014958565685072745
0.01737801	0.9463479177973428	4.020388711092e-05	0.01640543969185048
0.01905461	0.9466380922359133	4.543108727476999e-05	0.017992388571424583
0.02089296	0.9469383096890446	5.1348001003199995e-05	0.01973299622579762
0.02290868	0.9472496074369381	5.806030840032e-05	0.021642177828498112
0.02511886	0.9475733572450774	6.569790107166e-05	0.023736264599297428
0.02754229	0.9479117924604192	7.442485866487e-05	0.026033236623699812
0.03019952	0.9482677270813358	8.44511457088e-05	0.02855277904363854
0.03311311	0.9486444063667191	9.604669479404e-05	0.03131651988411183
0.03630781	0.94904678934275	0.00010957348503024001	0.03434823702353636
0.03981072	0.949481460483752	0.0001255204134096	0.037674020155100116
0.04365158	0.9499564295847599	0.00014454797296674	0.04132255110956677
0.04786301	0.94998907948241	0.00014625763212255	0.04532307917903483
0.05248075	0.9503142630673499	0.00016280940382175003	0.04971039585765008
0.05754399	0.9508059094542078	0.00018987122870015998	0.05452329451687368
0.06309573	0.9513698084203258	0.00022390857419976002	0.059803463988040845
0.0691831	0.9520253431999061	0.0002672989383995	0.0655967655827339
0.07585776	0.9527963317758379	0.00032325714829583993	0.07195373831643605
0.08317638	0.9537118161146358	0.0003961166968206	0.07893017973082048
0.09120108	0.9548071332709939	0.0004916976722666401	0.08658774407375193
0.1	0.956125033470612	0.0006177917	0.09499471164706119
0.1096478	0.957716638466904	0.0007847160813166001	0.10422680634997479
0.1202264	0.9596414791236141	0.0010060959933080001	0.11436814433239928
0.1318257	0.961919671535956	0.0012934173470004	0.12551231669699706
0.144544	0.9646667634568219	0.00167336998816	0.13776342266894287
0.1584893	0.9680025212877499	0.0021792199505349997	0.1512388220465956
0.1737801	0.9720592640240219	0.0028536673513140003	0.16607088875670692
0.1905461	0.97699233001322	0.003753085542267	0.182408992671665
0.2089296	0.982981382951132	0.004950407192543999	0.20042349995488282
0.2290868	0.9902381163180319	0.0065409894026600005	0.22030949190266574
0.2511886	0.99901236055378	0.008649533751612001	0.24229098247858719
0.2754229	1.009599092215706	0.011438918967380002	0.26662779084803717
0.3019952	1.022348055128306	0.015122717675104001	0.2936214877029798
