### name of eos: /2D/NM/Hempel_SchaffnerBielich/sfho_compose/with_electrons 
### link: https://compose.obspm.fr/eos/14 
### Number density nb [fm-3] 	 Chemical potential mu [MeV] 	 Pressure p [MeV/fm3] 	 Energy density e [MeV] 
n	mu	p	e
5.7543994e-10	0.938548143009607	6.072029587201319e-14	5.400173668046876e-10
6.3095734e-10	0.9385573533808199	6.62720931314546e-14	5.921233790334708e-10
6.9183097e-10	0.9385665638459896	7.23595212874901e-14	6.492570567538504e-10
7.5857758e-10	0.938575774311159	7.9034263687371e-14	7.119035052598977e-10
8.3176377e-10	0.9385849847763285	8.635297433164471e-14	7.805946324286199e-10
9.1201084e-10	0.938594195241498	9.437780015788799e-14	8.559137026211647e-10
1e-09	0.9386034057066676	1.0317685999999999e-13	9.385002288466677e-10
1.0964782e-09	0.9386126162657936	1.12824843654936e-13	1.0290554471367531e-09
1.2022644e-09	0.938621826730963	1.2340366412988003e-13	1.1283482036774754e-09
1.3182567e-09	0.9386310372900891	1.35003143219412e-13	1.2372216505923905e-09
1.4454398e-09	0.9386402478398196	1.4772173603710601e-13	1.3566002503735024e-09
1.5848932e-09	0.9386494584083412	1.616674270893e-13	1.4874974763879738e-09
1.7378008e-09	0.9386586690050499	1.76958621931248e-13	1.6310248273019796e-09
1.9054607e-09	0.9386678796299455	1.93725121577273e-13	1.7884010298656144e-09
2.0892961e-09	0.9386770902736326	2.1210926794866795e-13	1.9609622746000997e-09
2.2908677e-09	0.9386863009455063	2.3226715871923304e-13	2.1501738601098207e-09
2.5118864e-09	0.9386955116549628	2.5436991900673604e-13	2.3576421195481357e-09
2.7542287e-09	0.938704722402002	2.78605188466841e-13	2.58512888207666e-09
3.0199517e-09	0.9387139331772281	3.05178772882623e-13	2.834565559539374e-09
3.3113112e-09	0.9387231439994325	3.3431627024327997e-13	3.1080701441542907e-09
3.6307805e-09	0.9387323548780107	3.6626504019948497e-13	3.4079648637699617e-09
3.9810717e-09	0.9387415657941716	4.0129636672815297e-13	3.7367961848301364e-09
4.3651583e-09	0.9387507767761021	4.39707677400543e-13	4.097356037198249e-09
4.7863009e-09	0.9387599878144065	4.81825137302786e-13	4.492705949422779e-09
5.2480746e-09	0.938769198927876	5.28006371391684e-13	4.926202781784342e-09
5.7543994e-09	0.9387784101071152	5.78643471689974e-13	5.401527276381647e-09
6.3095734e-09	0.9387876213709153	6.34166452126974e-13	5.922715237599072e-09
6.9183097e-09	0.9387968327192762	6.950467387147539e-13	6.494192187392331e-09
7.5857758e-09	0.9388060441709893	7.61801382999484e-13	7.1208103693830235e-09
8.3176377e-09	0.9388152557260546	8.34997251655875e-13	7.807890167110519e-09
9.1201084e-09	0.9388244674032635	9.152559569708879e-13	8.56126565533306e-09
1e-08	0.9388336792026158	1.0032591e-12	9.387333532926158e-09
1.0964782e-08	0.9388428911429029	1.0997541479181399e-12	1.0293107879483742e-08
1.2022644e-08	0.9388521032429161	1.2055605280790401e-12	1.1286279045412747e-08
1.3182567e-08	0.9388613155120511	1.3215771249759601e-12	1.2375280618320777e-08
1.4454398e-08	0.9388705279690992	1.4487894621925199e-12	1.3569359492273297e-08
1.5848932e-08	0.9388797406234558	1.58827789791792e-12	1.4878652887420871e-08
1.7378008e-08	0.9388889535033085	1.7412277431776e-12	1.6314278517348946e-08
1.9054607e-08	0.9388981666274478	1.90893835632357e-12	1.7888426639750212e-08
2.0892961e-08	0.9389073800240613	2.09283474080457e-12	1.961446243871409e-08
2.2908677e-08	0.93891659371194	2.2944797111025902e-12	2.1507042495575964e-08
2.5118864e-08	0.9389258077286664	2.5155866598558403e-12	2.3582234083766666e-08
2.7542287e-08	0.9389350220930321	2.75803476864053e-12	2.5857659818068993e-08
3.0199517e-08	0.9389442368520153	3.0238854890844202e-12	2.835263855737538e-08
3.3113112e-08	0.9389534520244073	3.3153980202830404e-12	3.1088355421650544e-08
3.6307805e-08	0.9389626676759775	3.6350517501801995e-12	3.408803838850902e-08
3.9810717e-08	0.9389718838349131	3.98556433941345e-12	3.7377158373969184e-08
4.3651583e-08	0.9389811005575878	4.369917195578661e-12	4.098364152922532e-08
4.7863009e-08	0.9389903179003757	4.7913801225150806e-12	4.493811065645603e-08
5.2480746e-08	0.938999535910255	5.253538370466059e-12	4.927414259985351e-08
5.7543994e-08	0.9390087546623909	5.7603258559420596e-12	5.402855381838415e-08
6.3095734e-08	0.939017974222553	6.3160564866685e-12	5.924171226627839e-08
6.9183097e-08	0.939027194675302	6.92546184856786e-12	6.495788403301075e-08
7.5857758e-08	0.9390364161051993	7.59373176165904e-12	7.122560347433384e-08
8.3176377e-08	0.939045638606201	8.326560861724559e-12	7.80980874960534e-08
9.1201084e-08	0.9390548622722636	9.13019341586872e-12	8.563369118128528e-08
1e-07	0.9390640872349264	1.0011481999999999e-11	9.389639724149263e-08
1.0964782e-07	0.9390733135975418	1.0977944124312799e-11	1.0295636371202249e-07
1.2022644e-07	0.9390825415104398	1.2037826194843198e-11	1.1289051300575756e-07
1.3182567e-07	0.9390917711145556	1.32001762729986e-11	1.2378320174238992e-07
1.4454398e-07	0.9391010025790106	1.4474927581479402e-11	1.3572692160717898e-07
1.5848932e-07	0.9391102360823225	1.58729700751644e-11	1.488230697516516e-07
1.7378008e-07	0.9391194718218	1.7406264641008e-11	1.6318285067810914e-07
1.9054607e-07	0.9391287100041472	1.9087937318564402e-11	1.789281969781414e-07
2.0892961e-07	0.9391379508736515	2.0932388106703098e-11	1.9619279342412446e-07
2.2908677e-07	0.9391471946839953	2.2955435900624702e-11	2.1512324194881702e-07
2.5118864e-07	0.9391564417264439	2.51744344628272e-11	2.3588025491004186e-07
2.7542287e-07	0.9391656923016581	2.7608454590288798e-11	2.5864010192466933e-07
3.0199517e-07	0.939174946766673	3.0278419278065903e-11	2.835960192892643e-07
3.3113112e-07	0.9391842054785232	3.32073287375736e-11	3.10959910517676e-07
3.6307805e-07	0.9391934688506176	3.64204281803295e-11	3.409641128148377e-07
3.9810717e-07	0.9392027373339475	3.99454722959733e-11	3.7386339834397524e-07
4.3651583e-07	0.9392120114264826	4.38129410765595e-11	4.09937097772724e-07
4.7863009e-07	0.9392212916543794	4.8056346838554595e-11	4.4949151500761326e-07
5.2480746e-07	0.9392305786189596	5.2712527214709e-11	4.928625017921318e-07
5.7543994e-07	0.9392398729685235	5.7821989035014e-11	5.404183141575797e-07
6.3095734e-07	0.9392491754077451	6.342928328821759e-11	5.925627320291761e-07
6.9183097e-07	0.9392584867164637	6.95834319091002e-11	6.497385265138741e-07
7.5857758e-07	0.9392678077496835	7.633836241158481e-11	7.124311622122487e-07
8.3176377e-07	0.9392771394469702	8.37534796565391e-11	7.811729411015711e-07
9.1201084e-07	0.9392864828136585	9.189417575796638e-11	8.565475600157722e-07
1e-06	0.9392958389960181	1.0083250999999999e-10	9.391950064860181e-07
1.0964782e-06	0.9393052091966929	1.1064790680143798e-10	1.0298170371238118e-06
1.2022644e-06	0.9393145947780523	1.21427946973428e-10	1.1291830697551047e-06
1.3182567e-06	0.9393239972152142	1.33269266547036e-10	1.2381368835331904e-06
1.4454398e-06	0.9393334181148351	1.4627853666879602e-10	1.3576036294765544e-06
1.5848932e-06	0.9393428592526937	1.6057356550052397e-10	1.4885975365326507e-06
1.7378008e-06	0.9393523225642945	1.7628459851296e-10	1.6322309330355763e-06
1.9054607e-06	0.9393618101636597	1.93555649902615e-10	1.7897234566978113e-06
2.0892961e-06	0.9393713243715155	2.1254611887021698e-10	1.9624122983423724e-06
2.2908677e-06	0.9393808677246885	2.33432614752931e-10	2.151763855253708e-06
2.5118864e-06	0.9393904430136878	2.5641085182560003e-10	2.3593856672442314e-06
2.7542287e-06	0.9394000532733094	2.81698077127793e-10	2.5870408894297506e-06
3.0199517e-06	0.939409701820219	3.09535536402145e-10	2.8366623904720612e-06
3.3113112e-06	0.9394193923093259	3.40191430366104e-10	3.1103697638206987e-06
3.6307805e-06	0.9394291286962	3.7396429178876003e-10	3.4104869973103643e-06
3.9810717e-06	0.9394389153498204	4.11186782016765e-10	3.739562492995849e-06
4.3651583e-06	0.9394487569962007	4.5222996336417e-10	4.1003903090632844e-06
4.7863009e-06	0.939458658840533	4.975083137357981e-10	4.4960343160075e-06
5.2480746e-06	0.9394686265390008	5.4748543996152e-10	4.929853950996254e-06
5.7543994e-06	0.9394786662711252	6.02680576231672e-10	5.405532792927132e-06
6.3095734e-06	0.9394887847886229	6.636760114401039e-10	5.927109770089179e-06
6.9183097e-06	0.9394989894454717	7.311259313495451e-10	6.499013845889454e-06
7.5857758e-06	0.9395092882599227	8.05766112088028e-10	7.126101056645258e-06
8.3176377e-06	0.9395196899633564	8.884255142454481e-10	7.81369596761728e-06
9.1201084e-06	0.939530204066993	9.800397349794477e-10	8.567637266430116e-06
1e-05	0.9395408409135677	1.0816662e-09	9.394326742935678e-06
1.0964782e-05	0.9395516117487385	1.19450181601052e-09	1.0300784098757546e-05
1.2022644e-05	0.9395625287896732	1.3199039276905199e-09	1.12947058954503e-05
1.3182567e-05	0.9395736052942028	1.4594141773536298e-09	1.2384532589045027e-05
1.4454398e-05	0.9395848556388048	1.6147863706161597e-09	1.3579518671805212e-05
1.5848932e-05	0.939596295395647	1.78801834265956e-09	1.4889809774834865e-05
1.7378008e-05	0.9396079414143312	1.98138972837664e-09	1.6326532933033403e-05
1.9054607e-05	0.9396198119017545	2.19750608838332e-09	1.790188873911347e-05
2.0892961e-05	0.9396319265098655	2.4393488865113803e-09	1.9629253846038978e-05
2.2908677e-05	0.9396443064164677	2.7103338229937202e-09	2.152329757676089e-05
2.5118864e-05	0.9396569744107182	3.0143804827176e-09	2.3600101366391593e-05
