R_km,M_solar
10.800843952087073,1.8258349805570682
10.966507104859547,1.8237753464892432
11.132170257632021,1.8229589223955929
11.297833410404495,1.8236526044926462
11.46349656317697,1.8253559413635567
11.629159715949443,1.8284259590652203
11.701809577789113,1.8299324793714427
11.794822868721917,1.831829280489888
11.960486021494392,1.8346377166540915
12.071719667510024,1.8380702531076931
12.126149174266866,1.8395086229870814
12.29181232703934,1.8460870619373029
12.294747826842444,1.8462080268439434
12.457475479811814,1.852421431566283
12.518031847755523,1.8543458005801936
12.623138632584288,1.857359652018004
12.788801785356762,1.8613251289866528
12.85491565078047,1.8624835743164438
12.954464938129236,1.863975802111688
13.120128090901712,1.865573197491352
13.285791243674186,1.8703591502294552
13.291195344628262,1.8706213480526943
13.45145439644666,1.8775199712266706
13.48107538458989,1.8787591217889446
13.617117549219133,1.883702163608044
13.713398236594754,1.8868968955251948
13.782780701991609,1.889655955926359
13.948443854764083,1.8934711181382908
14.08233777895049,1.8950346692614448
14.114107007536555,1.895357810247404
14.279770160309031,1.900021408219013
14.35084841967181,1.9031724429976955
14.445433313081505,1.910107636798629
14.482243192828868,1.9113102167339457
14.61109646585398,1.9154114431194185
14.776759618626452,1.917544774112808
14.815201402823739,1.919447990470196
14.942422771398926,1.9232599946889986
15.030190043082683,1.9275857642064462
15.108085924171402,1.9308938294524935
15.219494364072776,1.9357235379426965
15.273749076943874,1.9388279326107276
15.412141482796818,1.9438613116789467
15.439412229716348,1.9448074046644876
15.605075382488822,1.9476374427584955
15.727831703635918,1.951999085415197
15.770738535261298,1.9539900203107647
15.852237790161315,1.9601368591514472
15.93640168803377,1.9672166991849191
15.949028456810407,1.9682746328876977
16.055013398182698,1.976412406623948
16.102064840806243,1.9797187720262779
16.239792929965922,1.9845501803601981
16.267727993578717,1.9852376517419605
16.410555991960006,1.984550180360198
16.43339114635119,1.984331768223017
16.447768391239098,1.9845501803601984
16.599054299123665,1.9870258365966125
16.685797182683867,1.9926879540964486
16.76471745189614,1.996272502986814
16.930380604668613,1.9989264995092966
17.06704249229452,2.000825727832699
17.096043757441088,2.001265008241859
17.26170691021356,2.0066611526163864
17.30198006867552,2.008963501568949
17.280308923023725,2.0171012753051993
17.26170691021356,2.0191890283177965
17.20849743686012,2.0252390490414496
17.22785484017679,2.0333768227777
17.26170691021356,2.035489478892361
17.370882561015907,2.04151459651395
17.427370062986036,2.0454583917929345
17.478686811780605,2.0496523702502003
17.539826355099763,2.0577901439864505
17.59303321575851,2.0628176310093833
17.631983840032138,2.065927917722701
17.758696368530984,2.0725207830770005
17.785661321351174,2.0740656914589515
17.924359521303458,2.0794008533616988
17.99786889939665,2.0822034651952017
18.090022674075932,2.088690392491907
18.10832550982486,2.090341238931452
