R_km,M_solar
11.562739123605594,1.0006579968934461
11.565104234629416,1.0007391820609162
11.633328303058937,1.0028385526229884
11.701552371488456,1.0048754010619585
11.769776439917976,1.0067627423902612
11.838000508347497,1.0085029086055797
11.877870601380694,1.009530908769921
11.906224576777015,1.0102207691357161
11.974448645206536,1.0122057128096502
12.042672713636055,1.014659144355226
12.110896782065575,1.0175880628794627
12.127627219457068,1.0184038206463957
12.179120850495096,1.0208228490105724
12.247344918924616,1.024223802623497
12.306771844074087,1.0272767325228707
12.315568987354135,1.0277244187009005
12.383793055783656,1.0310177559863969
12.452017124213175,1.0342167762309253
12.495144503852277,1.0361496443993454
12.520241192642695,1.037275532109521
12.588465261072216,1.0401453695486125
12.656689329501734,1.043020136898605
12.704133880832458,1.0450225562758202
12.724913397931255,1.0459105518890024
12.793137466360776,1.0487581482891448
12.861361534790294,1.051862266635209
12.901682331465112,1.053895468152295
12.929585603219815,1.0553287982444497
12.997809671649335,1.0593778926070874
13.04585864461544,1.06276838002877
13.066033740078854,1.0642006735547327
13.134257808508375,1.0697591377406712
13.154807689704738,1.0716412919052447
13.202481876937895,1.0759691585337978
13.249061080261217,1.0805142037817195
13.270705945367414,1.082622721994543
13.337478194279777,1.0893871156581942
13.338930013796935,1.0895357181398093
13.407154082226455,1.0966575859218919
13.422411492909616,1.098260027534669
13.475378150655974,1.1039509905664229
13.505041544409668,1.107132939411144
13.543602219085495,1.1114449647261813
13.584461152009979,1.1160058512876188
13.611826287515015,1.1192388546839815
13.659456424059972,1.1248787631640935
13.680050355944534,1.127475457137856
13.729509121698014,1.1337516750405683
13.748274424374056,1.1362700950044358
13.795306349362571,1.142624586917043
13.816498492803575,1.1455949325407977
13.858566131834108,1.151497498793518
13.884722561233094,1.155209494279576
13.92146795509619,1.1603704106699928
13.952946629662613,1.1647454892307567
13.986138594925581,1.1692433225464676
14.021170698092135,1.1738888968096217
14.054361066024,1.1781162344229423
14.089394766521654,1.1824881849249491
14.127376269765005,1.1869891462994173
14.157618834951172,1.190539566898241
14.205585985973354,1.195862058175892
14.225842903380695,1.1981275837263738
14.288123275214918,1.2047349700523668
14.294066971810214,1.205384169560693
14.362291040239732,1.2124864454649882
14.372916688464997,1.2136078819288416
14.430515108669255,1.2198186665187332
14.454336264971378,1.2224807938053166
14.498739177098773,1.2277010098537908
14.528455307875248,1.2313537056817914
14.566963245528292,1.2365322817698003
14.593258216553853,1.2402266175582661
14.635187313957813,1.247004789696562
14.647712753310959,1.249099529434741
14.690214782548141,1.2579724413112157
14.703411382387333,1.261723707580165
14.720953817434387,1.2668453531876906
14.742854286753118,1.2757182650641654
14.761663750334865,1.2845911769406402
14.771635450816852,1.2883902905238562
14.784080403896402,1.293464088817115
14.812237605596415,1.3023370006935897
14.839859519246373,1.3098709756567917
14.844554468131715,1.3112099125700647
14.8805835194029,1.3200828244465395
14.908083587675893,1.3266714604527765
14.917562289698264,1.3289557363230142
