# This file was generated with EoS Explorer
# Radius [km]	Mass [M_solar]
r	m
34.791535655523006	0.12421310980047989
30.598309375078205	0.1309728770827415
27.484859951358345	0.13830220506354182
25.13505830542273	0.1462634419596458
23.231011423654778	0.15481298818603323
21.6379197091657	0.16398628193650794
20.467184455856174	0.17382051231395623
19.357930580860987	0.184354424338336
18.400293813251842	0.19553747792093853
17.671187730862787	0.2074756176391383
17.01630940745915	0.22018826938668504
16.473352354733965	0.233704466632997
15.977516047018852	0.24807129207292278
15.560236149294012	0.26333443224552544
15.191644199456325	0.2795300575846608
14.871224529637187	0.29669846380255377
14.584149735764525	0.31491310684729656
14.334069245186031	0.33418113954703293
14.116149056984836	0.3545606826784637
13.922363541493073	0.37608269155402035
13.751475535949542	0.39880269585120653
13.610466365751412	0.4227588545428862
13.473583882659684	0.4479535167189677
13.348908627211935	0.4744479962057629
13.264751080748022	0.5022539746851625
13.161945172800595	0.5313889745223138
13.084587081995977	0.561882813636431
13.017980141614078	0.593722772907739
12.949005924397404	0.6269337218005118
12.89413045891912	0.6615071308990726
12.845950580777098	0.6973908636065895
12.801585055930506	0.7345899061699167
12.762549994988548	0.7730761166473574
12.723179057135136	0.812785977785074
12.69344537449027	0.8536801949689798
12.660828452579823	0.8956782714231185
12.632895630593113	0.9386971777017392
12.60432733690621	0.9826667481956174
12.57540235227492	1.0274735477754737
12.546004052502493	1.0730022490402054
12.515518579381208	1.1191438117031747
12.485498258678797	1.1657507058008685
12.458346431681008	1.2126830268293398
12.424618866961707	1.259794983870862
12.38962298816833	1.3069346916151878
12.350879982938554	1.353937012608552
12.31133362275819	1.4006209904160563
12.269253641574574	1.4468366105619483
12.22505706942794	1.4924059095712896
12.17657803772469	1.5371556071740584
12.123920387835145	1.5809268750898646
12.069646506582087	1.62355411826344
12.011769510833417	1.6648845164254857
11.951335609203161	1.7047601742796077
11.885158393298937	1.743046875616088
11.81649452399225	1.7796220774238944
11.745429401329984	1.8143711600768024
11.671742841352623	1.847174581802633
11.592868968750604	1.8779580274225995
11.513655602220101	1.9066449815319377
11.428842522704311	1.933155553040614
11.341843932836682	1.95746535496123
11.253629821827396	1.979536825624366
11.162681020428172	1.9993439165614508
11.070356118034761	2.016893462059463
10.974994009355804	2.0321923796006196
10.877882899569203	2.045263368397345
10.780180266999759	2.056149327936427
10.68044808256076	2.0648796364643816
10.579604748983513	2.071516754809522
10.478583676311215	2.0761407761807265
10.37668554974128	2.078816468723629
10.27395331946307	2.079600872120347
10.171198215515737	2.0786091686707935
10.069066826249623	2.0759037694530718
9.966898341790587	2.0716033109374568
9.863572078925959	2.065902143885433
9.755878736146025	2.059858384009004
9.645863510023853	2.054378792051005
9.536089431199937	2.0497823993166753
9.42762446402581	2.046207547579676
9.321759343614385	2.0438280410281413
9.220850115490824	2.042575226788198
9.123400997938356	2.0422687232858654
9.032274375915962	2.042994817745937
8.946111702696339	2.044337874981963
8.86579710587026	2.046428049653509
8.790996376590025	2.0490420492079062
8.721558032303943	2.0520120930671757
8.657615615015901	2.055219675474909
8.59828062001165	2.058613967436495
8.544497612304195	2.0621392723748193
8.494457387611103	2.065744134950946
8.448990543269117	2.0693023883876878
8.407138098840397	2.0728012877581397
8.369014413847097	2.076192073875535
8.334467452853165	2.079494771081291
8.302809082745327	2.082625978052754
8.274040562883112	2.0855957654622683
